TimeGenerated,UserPrincipalName,IPAddress,ResultType,ResultDescription,Location,City,AppDisplayName,ClientAppUsed,DeviceDetail,LogonType,RiskLevelDuringSignIn,IsInteractive,ConditionalAccessStatus,AttackPattern
2026-02-21T15:00:21Z,david.clark@contoso.com,192.168.1.10,0,Success,Canada,Berlin,Microsoft Teams,Chrome 120,MacOS 14,Interactive,none,True,notApplied,Normal
2026-02-21T15:02:21Z,svc.azure@contoso.com,192.168.1.42,0,Success,United States,Berlin,OneDrive,Unknown,Unknown,RemoteInteractive,none,False,success,Normal
2026-02-21T15:04:21Z,john.doe@contoso.com,10.0.0.5,0,Success,Germany,Sydney,SharePoint Online,Safari 17,MacOS 13,Network,none,True,success,Normal
2026-02-21T15:05:21Z,helpdesk@contoso.com,10.0.0.33,0,Success,Germany,New York,Microsoft 365 Admin Center,Unknown,Unknown,Interactive,none,False,success,Normal
2026-02-21T15:07:21Z,finance01@contoso.com,192.168.1.10,0,Success,United States,New York,OneDrive,Safari 17,Windows 11,RemoteInteractive,medium,True,success,Normal
2026-02-21T15:08:21Z,guest@contoso.com,10.0.0.12,0,Success,Australia,Berlin,Azure Active Directory,Unknown,Windows 10,Interactive,none,True,success,Normal
2026-02-21T15:09:21Z,david.clark@contoso.com,10.0.0.12,50126,Invalid username or password,Australia,Berlin,SharePoint Online,Internet Explorer 11,MacOS 13,Network,none,True,success,Normal
2026-02-21T15:10:21Z,alice.brown@contoso.com,172.16.0.20,0,Success,United Kingdom,Sydney,Office 365 Exchange Online,Edge 120,Unknown,Batch,none,False,success,Normal
2026-02-21T15:15:21Z,david.clark@contoso.com,10.0.0.33,0,Success,United States,New York,Office 365 Exchange Online,Safari 17,Android 14,Network,none,True,success,Normal
2026-02-21T15:16:21Z,john.doe@contoso.com,10.0.0.33,0,Success,Canada,Toronto,Azure Portal,Safari 17,MacOS 14,Network,none,True,success,Normal
2026-02-21T15:16:21Z,svc.azure@contoso.com,10.0.0.33,0,Success,Canada,Sydney,Azure Portal,Firefox 121,MacOS 14,Interactive,none,False,success,Normal
2026-02-21T15:16:21Z,david.clark@contoso.com,172.16.0.5,0,Success,United Kingdom,Sydney,OneDrive,Safari 17,MacOS 14,Service,none,False,success,Normal
2026-02-21T15:17:21Z,svc.azure@contoso.com,192.168.1.42,0,Success,Australia,Sydney,Office 365 Exchange Online,Chrome 120,Unknown,RemoteInteractive,none,False,notApplied,Normal
2026-02-21T15:20:21Z,david.clark@contoso.com,192.168.1.42,0,Success,United States,New York,OneDrive,Safari 17,Windows 11,Service,none,True,success,Normal
2026-02-21T15:21:21Z,david.clark@contoso.com,172.16.0.5,0,Success,Australia,Sydney,SharePoint Online,Chrome 120,Windows 11,Network,low,False,success,Normal
2026-02-21T15:27:21Z,admin@contoso.com,172.16.0.5,0,Success,Canada,Berlin,OneDrive,Chrome 120,Unknown,Service,none,True,notApplied,Normal
2026-02-21T15:28:21Z,john.doe@contoso.com,10.0.0.12,0,Success,United Kingdom,London,OneDrive,Internet Explorer 11,Android 14,Interactive,none,True,success,Normal
2026-02-21T15:28:21Z,mary.jones@contoso.com,10.0.0.12,0,Success,Canada,Berlin,Outlook Web Access,Firefox 121,Windows 10,Network,none,False,success,Normal
2026-02-21T15:29:21Z,helpdesk@contoso.com,10.0.0.12,0,Success,United Kingdom,Sydney,Office 365 Exchange Online,Internet Explorer 11,iOS 17,Interactive,none,False,success,Normal
2026-02-21T15:31:21Z,john.doe@contoso.com,192.168.1.10,0,Success,United States,London,Azure Active Directory,Internet Explorer 11,MacOS 14,Service,none,True,success,Normal
2026-02-21T15:33:21Z,david.clark@contoso.com,10.0.0.12,0,Success,United Kingdom,Berlin,Microsoft Teams,Unknown,Windows 10,Network,none,False,success,Normal
2026-02-21T15:37:21Z,it.admin@contoso.com,172.16.0.5,0,Success,Canada,Sydney,SharePoint Online,Firefox 121,Android 14,RemoteInteractive,none,True,success,Normal
2026-02-21T15:41:21Z,ceo@contoso.com,10.0.0.12,0,Success,United States,New York,OneDrive,Safari 17,Windows 10,RemoteInteractive,none,True,notApplied,Normal
2026-02-21T15:41:21Z,svc.azure@contoso.com,172.16.0.5,0,Success,United States,Berlin,OneDrive,Unknown,Unknown,Interactive,none,False,success,Normal
2026-02-21T15:43:21Z,john.doe@contoso.com,10.0.0.5,0,Success,United Kingdom,Toronto,Outlook Web Access,Firefox 121,MacOS 14,Network,none,False,success,Normal
2026-02-21T15:43:21Z,jane.smith@contoso.com,172.16.0.5,0,Success,United Kingdom,Berlin,Office 365 Exchange Online,Safari 17,iOS 17,Interactive,none,False,notApplied,Normal
2026-02-21T15:45:21Z,admin@contoso.com,10.0.0.12,0,Success,United Kingdom,London,OneDrive,Internet Explorer 11,MacOS 13,Batch,none,True,success,Normal
2026-02-21T15:45:21Z,david.clark@contoso.com,10.0.0.5,0,Success,Australia,Sydney,Microsoft 365 Admin Center,Firefox 121,Windows 11,Interactive,none,True,failure,Normal
2026-02-21T15:54:21Z,mary.jones@contoso.com,10.0.0.12,0,Success,United Kingdom,New York,Office 365 Exchange Online,Unknown,Windows 11,Interactive,none,True,success,Normal
2026-02-21T15:55:21Z,helpdesk@contoso.com,192.168.1.42,0,Success,Canada,New York,Microsoft Teams,Internet Explorer 11,Unknown,RemoteInteractive,none,False,notApplied,Normal
2026-02-21T16:00:21Z,david.clark@contoso.com,172.16.0.20,0,Success,Germany,London,Office 365 Exchange Online,Chrome 120,iOS 17,RemoteInteractive,none,True,success,Normal
2026-02-21T16:01:21Z,bob.wilson@contoso.com,172.16.0.20,0,Success,Canada,Sydney,Microsoft 365 Admin Center,Safari 17,Android 14,Batch,none,False,success,Normal
2026-02-21T16:02:21Z,admin@contoso.com,172.16.0.20,50126,Invalid username or password,United States,Toronto,Microsoft Teams,Edge 120,MacOS 13,Network,none,True,success,Normal
2026-02-21T16:05:21Z,ceo@contoso.com,172.16.0.20,0,Success,Canada,London,Office 365 Exchange Online,Internet Explorer 11,Windows 11,Network,none,True,success,Normal
2026-02-21T16:07:21Z,john.doe@contoso.com,192.168.1.42,0,Success,Canada,New York,Microsoft 365 Admin Center,Unknown,Android 14,Interactive,none,False,success,Normal
2026-02-21T16:11:21Z,bob.wilson@contoso.com,192.168.1.42,0,Success,United Kingdom,Berlin,SharePoint Online,Firefox 121,iOS 17,Network,none,True,success,Normal
2026-02-21T16:11:21Z,bob.wilson@contoso.com,172.16.0.5,0,Success,United Kingdom,Toronto,Azure Active Directory,Edge 120,Unknown,Network,none,False,success,Normal
2026-02-21T16:12:21Z,david.clark@contoso.com,172.16.0.5,0,Success,United States,London,Microsoft 365 Admin Center,Edge 120,Unknown,Network,none,True,success,Normal
2026-02-21T16:12:21Z,john.doe@contoso.com,192.168.1.25,0,Success,Canada,New York,Azure Active Directory,Unknown,Unknown,Batch,none,False,success,Normal
2026-02-21T16:13:21Z,john.doe@contoso.com,10.0.0.12,0,Success,Australia,New York,Azure Active Directory,Safari 17,MacOS 14,Network,none,False,success,Normal
2026-02-21T16:13:21Z,jane.smith@contoso.com,172.16.0.5,0,Success,Australia,Toronto,Azure Portal,Safari 17,Windows 11,Network,none,False,success,Normal
2026-02-21T16:15:21Z,david.clark@contoso.com,192.168.1.10,50126,Invalid username or password,Australia,Sydney,Microsoft 365 Admin Center,Firefox 121,Windows 10,Network,none,True,success,Normal
2026-02-21T16:15:21Z,jane.smith@contoso.com,10.0.0.12,0,Success,Canada,Toronto,Office 365 Exchange Online,Chrome 120,MacOS 13,Network,none,True,success,Normal
2026-02-21T16:16:21Z,john.doe@contoso.com,192.168.1.42,0,Success,Germany,London,Microsoft 365 Admin Center,Chrome 120,Windows 10,Network,none,True,success,Normal
2026-02-21T16:17:21Z,bob.wilson@contoso.com,192.168.1.42,0,Success,Canada,New York,Outlook Web Access,Unknown,Windows 11,Interactive,none,True,success,Normal
2026-02-21T16:20:21Z,finance01@contoso.com,10.0.0.5,0,Success,United Kingdom,London,Office 365 Exchange Online,Firefox 121,MacOS 13,Interactive,none,False,notApplied,Normal
2026-02-21T16:21:21Z,bob.wilson@contoso.com,10.0.0.33,0,Success,Canada,London,Azure Active Directory,Safari 17,MacOS 14,Interactive,none,False,success,Normal
2026-02-21T16:21:21Z,ceo@contoso.com,10.0.0.5,0,Success,United States,London,Azure Portal,Safari 17,Windows 10,RemoteInteractive,none,True,notApplied,Normal
2026-02-21T16:22:21Z,bob.wilson@contoso.com,192.168.1.10,0,Success,Germany,Berlin,Microsoft Teams,Internet Explorer 11,Windows 11,Service,none,False,success,Normal
2026-02-21T16:24:21Z,alice.brown@contoso.com,192.168.1.42,0,Success,United Kingdom,New York,SharePoint Online,Safari 17,iOS 17,Network,none,False,success,Normal
2026-02-21T16:24:21Z,guest@contoso.com,10.0.0.33,0,Success,Germany,Berlin,OneDrive,Edge 120,Unknown,Network,high,False,success,Normal
2026-02-21T16:26:21Z,alice.brown@contoso.com,192.168.1.42,0,Success,Australia,Toronto,Microsoft Teams,Safari 17,Android 14,Network,none,False,success,Normal
2026-02-21T16:26:21Z,finance01@contoso.com,10.0.0.5,0,Success,Australia,New York,Outlook Web Access,Safari 17,Windows 10,RemoteInteractive,none,True,success,Normal
2026-02-21T16:27:21Z,john.doe@contoso.com,10.0.0.12,50126,Invalid username or password,United States,Berlin,OneDrive,Edge 120,Windows 11,Service,none,False,success,Normal
2026-02-21T16:36:21Z,ceo@contoso.com,192.168.1.10,0,Success,United Kingdom,Berlin,Outlook Web Access,Safari 17,iOS 17,Interactive,none,False,notApplied,Normal
2026-02-21T16:37:21Z,svc.azure@contoso.com,10.0.0.12,0,Success,Germany,London,Microsoft Teams,Edge 120,Windows 11,Service,none,True,success,Normal
2026-02-21T16:41:21Z,admin@contoso.com,10.0.0.33,0,Success,Australia,Sydney,Azure Active Directory,Unknown,Android 14,Network,none,True,success,Normal
2026-02-21T16:42:21Z,david.clark@contoso.com,172.16.0.20,50126,Invalid username or password,United States,New York,Azure Portal,Internet Explorer 11,Windows 10,Network,none,True,notApplied,Normal
2026-02-21T16:43:21Z,bob.wilson@contoso.com,192.168.1.10,0,Success,United Kingdom,Toronto,Azure Portal,Unknown,Windows 10,Batch,none,False,success,Normal
2026-02-21T16:43:21Z,alice.brown@contoso.com,192.168.1.25,0,Success,Germany,Sydney,OneDrive,Unknown,MacOS 13,RemoteInteractive,none,True,success,Normal
2026-02-21T16:45:21Z,alice.brown@contoso.com,192.168.1.10,0,Success,Canada,London,SharePoint Online,Edge 120,Unknown,Batch,none,False,notApplied,Normal
2026-02-21T16:46:21Z,admin@contoso.com,10.0.0.12,0,Success,Germany,New York,Azure Active Directory,Chrome 120,MacOS 13,Network,none,True,success,Normal
2026-02-21T16:47:21Z,helpdesk@contoso.com,192.168.1.25,0,Success,United States,Toronto,Microsoft 365 Admin Center,Unknown,MacOS 14,Network,none,True,notApplied,Normal
2026-02-21T16:48:21Z,guest@contoso.com,192.168.1.10,0,Success,Canada,Toronto,Office 365 Exchange Online,Chrome 120,Unknown,RemoteInteractive,none,False,success,Normal
2026-02-21T16:53:21Z,sarah.lee@contoso.com,10.0.0.5,0,Success,Australia,Sydney,Microsoft 365 Admin Center,Firefox 121,iOS 17,Interactive,none,True,success,Normal
2026-02-21T16:53:21Z,finance01@contoso.com,10.0.0.5,0,Success,United Kingdom,London,Office 365 Exchange Online,Internet Explorer 11,Windows 11,Service,none,True,success,Normal
2026-02-21T16:56:21Z,sarah.lee@contoso.com,10.0.0.5,0,Success,United States,Berlin,Azure Portal,Chrome 120,Windows 10,Network,none,True,success,Normal
2026-02-21T16:56:21Z,alice.brown@contoso.com,192.168.1.42,0,Success,Canada,Berlin,SharePoint Online,Unknown,MacOS 13,Network,none,False,success,Normal
2026-02-21T16:57:21Z,david.clark@contoso.com,192.168.1.25,0,Success,Canada,Berlin,Outlook Web Access,Safari 17,MacOS 13,Network,none,False,success,Normal
2026-02-21T16:59:21Z,john.doe@contoso.com,10.0.0.12,0,Success,Canada,Toronto,Azure Portal,Internet Explorer 11,Windows 11,Network,none,True,success,Normal
2026-02-21T17:01:21Z,finance01@contoso.com,10.0.0.33,0,Success,Canada,Sydney,Microsoft 365 Admin Center,Safari 17,iOS 17,Interactive,none,True,success,Normal
2026-02-21T17:01:21Z,helpdesk@contoso.com,172.16.0.5,0,Success,Canada,New York,Outlook Web Access,Edge 120,MacOS 14,Interactive,none,False,success,Normal
2026-02-21T17:01:21Z,alice.brown@contoso.com,172.16.0.20,0,Success,Germany,Toronto,Office 365 Exchange Online,Internet Explorer 11,Windows 11,Network,none,False,success,Normal
2026-02-21T17:04:21Z,helpdesk@contoso.com,172.16.0.20,0,Success,United Kingdom,London,Outlook Web Access,Internet Explorer 11,iOS 17,Interactive,high,True,success,Normal
2026-02-21T17:07:21Z,jane.smith@contoso.com,192.168.1.10,0,Success,Germany,London,Microsoft Teams,Chrome 120,Android 14,Network,none,True,success,Normal
2026-02-21T17:10:21Z,finance01@contoso.com,192.168.1.42,0,Success,United Kingdom,London,Microsoft Teams,Edge 120,Android 14,Interactive,none,False,success,Normal
2026-02-21T17:11:21Z,mary.jones@contoso.com,10.0.0.5,0,Success,Australia,Toronto,Azure Active Directory,Chrome 120,Android 14,Network,none,False,success,Normal
2026-02-21T17:12:21Z,svc.backup@contoso.com,10.0.0.5,0,Success,United States,Sydney,SharePoint Online,Edge 120,MacOS 13,Interactive,high,False,failure,Normal
2026-02-21T17:12:21Z,ceo@contoso.com,10.0.0.5,0,Success,Germany,Toronto,Azure Active Directory,Firefox 121,Windows 10,Interactive,none,True,success,Normal
2026-02-21T17:14:21Z,svc.backup@contoso.com,10.0.0.12,0,Success,United Kingdom,London,Microsoft 365 Admin Center,Edge 120,Windows 11,Network,none,True,success,Normal
2026-02-21T17:14:21Z,david.clark@contoso.com,192.168.1.42,0,Success,Canada,Sydney,Office 365 Exchange Online,Safari 17,Windows 11,Interactive,none,True,success,Normal
2026-02-21T17:15:21Z,admin@contoso.com,10.0.0.33,0,Success,Canada,Sydney,Outlook Web Access,Internet Explorer 11,MacOS 14,Service,none,False,notApplied,Normal
2026-02-21T17:22:21Z,bob.wilson@contoso.com,192.168.1.10,0,Success,United States,New York,Office 365 Exchange Online,Safari 17,Unknown,Service,low,True,notApplied,Normal
2026-02-21T17:25:21Z,ceo@contoso.com,10.0.0.33,0,Success,United Kingdom,London,Microsoft Teams,Safari 17,MacOS 14,Interactive,none,True,success,Normal
2026-02-21T17:25:21Z,alice.brown@contoso.com,10.0.0.5,0,Success,Germany,Sydney,Azure Active Directory,Safari 17,MacOS 13,Service,none,True,success,Normal
2026-02-21T17:32:21Z,alice.brown@contoso.com,172.16.0.5,0,Success,Canada,Berlin,Microsoft 365 Admin Center,Edge 120,MacOS 14,RemoteInteractive,low,True,success,Normal
2026-02-21T17:33:21Z,mary.jones@contoso.com,10.0.0.12,0,Success,United Kingdom,Sydney,Office 365 Exchange Online,Safari 17,MacOS 14,Network,none,True,success,Normal
2026-02-21T17:35:21Z,mary.jones@contoso.com,172.16.0.5,0,Success,Germany,Berlin,SharePoint Online,Edge 120,MacOS 14,RemoteInteractive,none,True,success,Normal
2026-02-21T17:39:21Z,mary.jones@contoso.com,192.168.1.42,0,Success,United States,Sydney,Outlook Web Access,Firefox 121,Windows 10,Network,none,False,notApplied,Normal
2026-02-21T17:41:21Z,admin@contoso.com,172.16.0.20,0,Success,Germany,Berlin,SharePoint Online,Unknown,MacOS 13,Interactive,none,False,success,Normal
2026-02-21T17:43:21Z,helpdesk@contoso.com,172.16.0.5,0,Success,Australia,Berlin,Azure Portal,Unknown,Android 14,Network,none,False,success,Normal
2026-02-21T17:43:21Z,bob.wilson@contoso.com,172.16.0.20,0,Success,Australia,New York,Azure Portal,Chrome 120,Windows 11,Network,low,False,failure,Normal
2026-02-21T17:45:21Z,finance01@contoso.com,192.168.1.10,0,Success,Australia,Toronto,Microsoft Teams,Unknown,MacOS 14,Service,none,False,success,Normal
2026-02-21T17:46:21Z,admin@contoso.com,10.0.0.33,0,Success,Canada,New York,Azure Active Directory,Firefox 121,MacOS 14,Interactive,none,True,success,Normal
2026-02-21T17:51:21Z,svc.backup@contoso.com,192.168.1.42,0,Success,United States,New York,Microsoft Teams,Internet Explorer 11,iOS 17,Network,none,False,success,Normal
2026-02-21T17:51:21Z,mary.jones@contoso.com,192.168.1.10,0,Success,Australia,Berlin,Microsoft 365 Admin Center,Internet Explorer 11,Android 14,RemoteInteractive,none,True,notApplied,Normal
2026-02-21T17:53:21Z,finance01@contoso.com,172.16.0.5,0,Success,United Kingdom,Toronto,Outlook Web Access,Unknown,Unknown,Network,none,False,success,Normal
2026-02-21T17:54:21Z,guest@contoso.com,10.0.0.5,0,Success,United States,London,Microsoft Teams,Unknown,Android 14,RemoteInteractive,none,False,success,Normal
2026-02-21T17:58:21Z,mary.jones@contoso.com,10.0.0.33,0,Success,United Kingdom,London,SharePoint Online,Chrome 120,iOS 17,Service,none,False,success,Normal
2026-02-21T18:03:21Z,it.admin@contoso.com,172.16.0.20,50126,Invalid username or password,Germany,Sydney,SharePoint Online,Internet Explorer 11,Windows 11,Network,none,False,success,Normal
2026-02-21T18:05:21Z,bob.wilson@contoso.com,10.0.0.33,0,Success,Germany,London,Azure Portal,Chrome 120,MacOS 14,Interactive,none,False,success,Normal
2026-02-21T18:06:21Z,admin@contoso.com,192.168.1.42,50126,Invalid username or password,Canada,Toronto,Outlook Web Access,Safari 17,MacOS 13,Batch,none,False,success,Normal
2026-02-21T18:06:21Z,alice.brown@contoso.com,172.16.0.20,0,Success,United States,Sydney,Azure Portal,Firefox 121,iOS 17,Interactive,none,False,notApplied,Normal
2026-02-21T18:09:21Z,guest@contoso.com,192.168.1.42,0,Success,United States,Sydney,Azure Portal,Firefox 121,Windows 11,Network,medium,False,success,Normal
2026-02-21T18:11:21Z,sarah.lee@contoso.com,192.168.1.10,0,Success,Canada,Berlin,Azure Portal,Unknown,Android 14,Network,none,False,notApplied,Normal
2026-02-21T18:12:21Z,bob.wilson@contoso.com,10.0.0.5,0,Success,Germany,London,Microsoft Teams,Internet Explorer 11,Unknown,Network,high,False,success,Normal
2026-02-21T18:15:21Z,bob.wilson@contoso.com,10.0.0.5,0,Success,Germany,Berlin,OneDrive,Chrome 120,Unknown,Network,medium,True,success,Normal
2026-02-21T18:18:21Z,john.doe@contoso.com,10.0.0.33,0,Success,Australia,Berlin,Microsoft Teams,Chrome 120,Windows 11,Service,none,True,success,Normal
2026-02-21T18:19:21Z,alice.brown@contoso.com,172.16.0.5,0,Success,Canada,Berlin,Microsoft 365 Admin Center,Firefox 121,Android 14,Network,none,True,success,Normal
2026-02-21T18:21:21Z,mary.jones@contoso.com,10.0.0.33,0,Success,United States,Toronto,Microsoft 365 Admin Center,Firefox 121,Windows 10,Network,none,False,success,Normal
2026-02-21T18:25:21Z,mary.jones@contoso.com,10.0.0.33,0,Success,United Kingdom,Toronto,Azure Active Directory,Edge 120,MacOS 14,Interactive,none,False,success,Normal
2026-02-21T18:29:21Z,ceo@contoso.com,192.168.1.10,0,Success,United Kingdom,London,Office 365 Exchange Online,Chrome 120,Android 14,Interactive,none,True,success,Normal
2026-02-21T18:29:21Z,jane.smith@contoso.com,10.0.0.5,0,Success,United States,Toronto,Microsoft 365 Admin Center,Unknown,Android 14,Interactive,none,True,success,Normal
2026-02-21T18:30:21Z,it.admin@contoso.com,172.16.0.20,0,Success,United Kingdom,Toronto,Outlook Web Access,Unknown,MacOS 13,Batch,low,True,success,Normal
2026-02-21T18:31:21Z,mary.jones@contoso.com,192.168.1.25,0,Success,United Kingdom,London,Microsoft Teams,Edge 120,MacOS 14,Interactive,none,True,success,Normal
2026-02-21T18:32:21Z,jane.smith@contoso.com,192.168.1.25,0,Success,United States,Toronto,Azure Active Directory,Firefox 121,Unknown,Network,none,False,success,Normal
2026-02-21T18:32:21Z,john.doe@contoso.com,10.0.0.33,0,Success,Canada,Toronto,Microsoft Teams,Firefox 121,Unknown,Network,none,True,success,Normal
2026-02-21T18:38:21Z,john.doe@contoso.com,192.168.1.25,0,Success,Germany,Sydney,Azure Active Directory,Firefox 121,Android 14,Network,none,True,success,Normal
